Finger 0 Metacarpal Bone X,Finger 0 Metacarpal Bone Y,Finger 0 Metacarpal Bone Z,Finger 0 Proximal Bone X,Finger 0 Proximal Bone Y,Finger 0 Proximal Bone Z,Finger 0 Intermediate Bone X,Finger 0 Intermediate Bone Y,Finger 0 Intermediate Bone Z,Finger 0 Distal Bone X,Finger 0 Distal Bone Y,Finger 0 Distal Bone Z,Finger 1 Metacarpal Bone X,Finger 1 Metacarpal Bone Y,Finger 1 Metacarpal Bone Z,Finger 1 Proximal Bone X,Finger 1 Proximal Bone Y,Finger 1 Proximal Bone Z,Finger 1 Intermediate Bone X,Finger 1 Intermediate Bone Y,Finger 1 Intermediate Bone Z,Finger 1 Distal Bone X,Finger 1 Distal Bone Y,Finger 1 Distal Bone Z,Finger 2 Metacarpal Bone X,Finger 2 Metacarpal Bone Y,Finger 2 Metacarpal Bone Z,Finger 2 Proximal Bone X,Finger 2 Proximal Bone Y,Finger 2 Proximal Bone Z,Finger 2 Intermediate Bone X,Finger 2 Intermediate Bone Y,Finger 2 Intermediate Bone Z,Finger 2 Distal Bone X,Finger 2 Distal Bone Y,Finger 2 Distal Bone Z,Finger 3 Metacarpal Bone X,Finger 3 Metacarpal Bone Y,Finger 3 Metacarpal Bone Z,Finger 3 Proximal Bone X,Finger 3 Proximal Bone Y,Finger 3 Proximal Bone Z,Finger 3 Intermediate Bone X,Finger 3 Intermediate Bone Y,Finger 3 Intermediate Bone Z,Finger 3 Distal Bone X,Finger 3 Distal Bone Y,Finger 3 Distal Bone Z,Finger 4 Metacarpal Bone X,Finger 4 Metacarpal Bone Y,Finger 4 Metacarpal Bone Z,Finger 4 Proximal Bone X,Finger 4 Proximal Bone Y,Finger 4 Proximal Bone Z,Finger 4 Intermediate Bone X,Finger 4 Intermediate Bone Y,Finger 4 Intermediate Bone Z,Finger 4 Distal Bone X,Finger 4 Distal Bone Y,Finger 4 Distal Bone Z,Hand sign
-19.276321,2.009369,47.933403,-21.624207,-10.081390,30.856354,-19.177814,-32.042419,4.419888,-8.859253,-46.651978,-7.233776,-14.632406,12.619080,9.587036,-17.245882,2.944031,-38.615871,-12.078964,-7.295441,-63.372627,-9.405422,-16.223831,-75.872887,1.289906,9.941498,7.822334,-4.972221,-10.846130,-35.102615,-13.748182,-35.339401,-43.609192,-17.315805,-43.271896,-33.591625,14.766136,3.909302,10.207230,10.497147,-20.046326,-21.514004,-1.463326,-43.166290,-18.033806,-8.075062,-48.422668,-3.522583,25.505836,-5.411392,16.133072,24.966087,-23.899399,-13.461750,13.022568,-39.337402,-13.706882,5.456184,-41.371536,-3.292759,3.000000
-19.447989,1.163422,48.257912,-22.000519,-10.378418,30.843147,-19.440804,-31.593140,4.045219,-8.673927,-45.895203,-7.522869,-13.743538,12.344727,9.278084,-16.716368,5.867020,-39.953712,-11.961327,2.124695,-67.541794,-9.276527,-0.412689,-82.788010,1.001144,9.790039,8.070316,-5.333458,-10.608826,-34.658947,-13.805283,-33.904922,-40.099483,-17.738560,-41.810394,-27.030071,14.400215,3.553192,10.399502,10.010429,-19.791046,-21.101028,-2.085709,-42.334885,-16.881437,-8.478432,-46.831055,-1.992752,25.178490,-5.859650,16.061260,24.406868,-23.813919,-13.286625,12.219055,-38.805618,-12.895851,4.884712,-40.279968,-2.170906,3.000000
-19.929693,0.696198,48.113083,-22.518438,-10.380829,30.417580,-19.865158,-30.934204,3.236473,-8.912338,-44.969849,-8.395473,-13.804985,12.298798,9.205116,-15.966873,6.651337,-40.109165,-10.684029,3.459625,-67.619186,-7.902706,-0.474045,-82.429260,0.911240,9.648804,8.085758,-5.515205,-12.005188,-32.551186,-13.888771,-35.398407,-34.052917,-17.090656,-41.294464,-19.259359,14.269440,3.442688,10.631531,10.116756,-19.611725,-20.729231,-2.133137,-41.750000,-16.145355,-8.568756,-45.611969,-1.103313,24.956947,-6.062775,16.321274,24.397736,-23.756287,-12.910694,12.058662,-38.526398,-12.384359,4.663406,-39.622879,-1.662689,3.000000
-20.460073,0.986633,47.751274,-22.946255,-9.860641,29.890862,-20.286335,-30.249664,2.544022,-9.563725,-44.524994,-9.082184,-13.755493,12.487701,9.125191,-15.682613,6.249420,-40.159130,-10.427685,2.808578,-67.630539,-7.715733,-1.312164,-82.213165,0.970131,9.638641,8.062454,-5.631401,-12.484833,-31.682512,-14.498585,-35.837769,-31.894268,-17.785992,-41.136169,-16.709641,14.230198,3.291809,10.786884,10.082706,-19.738968,-20.596092,-2.587524,-41.657043,-16.121742,-9.265049,-45.226532,-1.169159,24.632816,-6.479263,16.611320,24.170010,-24.215881,-12.604685,11.574413,-38.822906,-12.255348,3.929714,-39.728485,-1.707527,3.000000
-20.654140,2.166214,47.409538,-23.098953,-8.556732,29.456955,-20.483482,-28.927551,2.060009,-9.983688,-43.474976,-9.528934,-13.144394,13.356018,9.199970,-15.576633,7.248260,-40.077633,-10.968689,3.708145,-67.510559,-8.541954,-0.104095,-82.182205,1.402977,9.417816,8.039787,-6.442474,-13.179932,-30.133198,-16.622398,-36.169769,-28.215187,-20.375526,-40.922943,-12.368090,14.278526,2.358643,10.913036,9.344208,-20.450134,-20.684601,-3.937660,-41.404236,-16.215508,-10.529610,-44.241180,-1.060970,24.342484,-7.699982,16.723103,23.252937,-25.433411,-12.699043,10.201111,-39.163101,-12.459774,2.588638,-39.446136,-1.799786,3.000000
-20.320526,2.134232,47.390324,-22.898499,-8.806992,29.577633,-20.286156,-29.454758,2.426956,-9.591599,-44.007919,-9.055498,-13.566349,13.511765,9.824364,-16.245956,6.946671,-38.846188,-11.800148,2.612350,-65.307968,-9.709183,-0.575073,-79.690895,1.686440,9.308365,7.987724,-6.400871,-13.012985,-30.610495,-16.897106,-35.758820,-29.213104,-21.267124,-40.675827,-13.438618,14.543243,2.202667,10.799297,9.438591,-20.431778,-21.155544,-3.739174,-41.262970,-16.997856,-10.327477,-44.147018,-1.829849,24.764458,-7.708832,16.508572,23.500031,-25.288406,-13.233135,10.575600,-38.891098,-13.166895,3.045956,-39.235855,-2.403141,3.000000
-19.712009,-0.860931,47.706844,-22.776684,-11.670898,29.924603,-20.817959,-31.938004,2.524303,-10.178646,-46.014114,-9.353706,-15.803265,11.340759,10.541786,-17.603321,5.503082,-37.594967,-11.906597,-1.017395,-61.560898,-8.876759,-8.591064,-73.152359,0.919209,9.700623,7.997524,-4.421543,-11.165756,-33.992504,-12.486401,-34.220200,-37.385571,-16.899300,-40.779755,-23.122635,14.652081,4.374832,10.480095,11.531528,-18.606140,-21.241734,0.288120,-41.697189,-17.238541,-6.148273,-46.357910,-2.468836,25.797390,-4.619308,16.177052,26.018208,-21.970993,-13.392426,14.465923,-37.571899,-13.254055,7.098686,-39.526276,-2.639378,3.000000
-20.032461,-1.512787,47.936279,-23.001217,-12.188995,30.082205,-20.964178,-32.097000,2.433760,-10.405365,-45.860046,-9.860569,-15.848103,10.672394,10.092588,-17.439190,3.870132,-38.286430,-11.829231,-0.922775,-63.864883,-8.676537,-6.256332,-76.978104,0.221935,9.701492,7.903727,-4.703426,-12.713516,-32.296913,-11.554043,-37.198380,-33.538410,-14.639400,-44.570206,-18.779886,14.198162,5.108475,10.496328,12.221905,-18.249756,-20.863314,2.099346,-41.945679,-16.517719,-3.959385,-46.849106,-1.715363,25.796429,-3.243790,16.239187,26.884121,-20.800293,-13.023748,16.145023,-37.004013,-12.539286,9.129181,-39.238541,-1.794241,3.000000
-21.108879,-3.440765,47.708645,-22.134544,-13.467392,29.272938,-17.701946,-31.584671,0.313866,-6.552235,-43.638855,-13.275300,-16.421810,9.099533,8.312965,-17.006863,2.144104,-41.554554,-12.095711,-0.439819,-69.993683,-9.088413,-3.369827,-85.606186,-1.628025,9.317932,7.836189,-3.678852,-15.977982,-27.887247,-8.173634,-42.409988,-23.894014,-10.065945,-48.885193,-8.219433,12.705425,6.752975,10.927853,14.253864,-17.144241,-19.359398,6.767632,-41.430130,-13.817204,1.148022,-46.028824,1.226391,25.226826,0.211380,16.964077,29.144550,-17.526321,-11.561751,20.348530,-34.685944,-10.460881,13.551846,-37.184311,0.388355,3.000000
-21.287170,-5.103439,47.385582,-21.075745,-15.022659,28.848635,-14.683910,-32.599731,-0.166224,-2.503426,-43.860092,-13.603116,-17.129059,7.868759,8.022955,-16.768677,0.635147,-42.000530,-11.504875,-2.259262,-70.576653,-8.139992,-5.381409,-86.253098,-2.435791,9.059464,7.852592,-2.481117,-16.625000,-26.665022,-5.381397,-43.202225,-21.087839,-6.994144,-49.033279,-5.035421,12.003616,7.646805,11.113821,15.353912,-16.053543,-18.701237,9.247375,-40.393860,-12.495383,3.799171,-44.680313,2.738079,24.928619,2.079727,17.259653,30.274086,-15.294937,-10.951700,22.505966,-32.744247,-9.488194,15.773140,-35.185776,1.448069,3.000000
-21.355976,-5.717468,47.268402,-20.616974,-15.578674,28.712873,-13.347733,-32.916428,-0.241404,-0.713936,-43.853729,-13.559698,-17.317665,7.450623,8.058556,-16.704617,-0.014893,-41.933601,-11.344860,-3.390076,-70.374847,-7.888474,-6.719421,-85.944458,-2.630760,8.999390,7.881884,-2.000954,-16.556610,-26.601723,-4.345757,-43.116302,-20.914406,-5.939480,-48.824875,-4.818548,11.826641,7.823212,11.186754,15.695709,-15.688995,-18.545856,10.048832,-39.974121,-12.146474,4.709755,-44.082703,3.170387,24.853096,2.507904,17.336466,30.571098,-14.654022,-10.807819,23.103920,-32.079880,-9.186888,16.448837,-34.353394,1.836596,3.000000
-21.383198,-6.160187,47.257408,-20.540064,-15.934219,28.670465,-13.072304,-33.045486,-0.335701,-0.300297,-43.738235,-13.681112,-17.397442,7.200241,8.111961,-16.591848,-0.304276,-41.837769,-11.072388,-3.920242,-70.142670,-7.512447,-7.365845,-85.607666,-2.716217,8.981445,7.908165,-1.813255,-16.407822,-26.609596,-3.977875,-42.885239,-20.882242,-5.615208,-48.477341,-4.745556,11.750706,7.915482,11.224583,15.858582,-15.438614,-18.494326,10.413498,-39.758743,-12.048617,5.102230,-43.848251,3.275675,24.804863,2.641937,17.372007,30.692825,-14.348328,-10.754051,23.355453,-31.818741,-9.101909,16.717392,-34.066589,1.919950,3.000000
-21.031561,-6.264297,47.499878,-20.583693,-16.013840,28.899937,-13.740244,-33.034622,-0.282105,-1.245304,-43.601639,-13.923632,-17.414244,7.021805,8.223953,-16.801809,-0.458893,-41.684978,-11.354090,-3.803574,-69.994217,-7.833549,-7.029160,-85.485474,-2.748768,8.993393,7.892090,-1.844204,-16.483521,-26.432365,-3.736149,-42.827515,-20.401434,-5.211231,-48.162247,-4.167387,11.753025,8.097137,11.110319,15.873486,-15.305832,-18.452003,10.695496,-39.637375,-11.753169,5.536106,-43.676254,3.644009,24.893826,2.942917,17.188023,30.750629,-14.081299,-10.830561,23.609501,-31.656143,-8.964192,17.100857,-33.938507,2.127739,3.000000
-20.775448,-6.111786,47.652016,-20.460119,-15.900314,29.076826,-13.535696,-32.973160,0.072784,-0.667267,-43.464035,-13.163064,-17.303703,7.142075,8.385117,-16.944672,-0.154343,-41.469368,-11.501732,-3.301254,-69.707458,-8.006214,-6.399338,-85.163338,-2.614727,9.034927,7.912577,-2.100372,-16.401840,-26.377935,-4.117004,-42.504013,-20.177692,-5.519848,-47.495499,-3.849233,11.902824,8.003723,11.033300,15.653347,-15.422302,-18.441710,10.319992,-39.625000,-11.542333,5.205715,-43.461823,3.918394,25.035187,2.713455,17.023516,30.589409,-14.364853,-10.951494,23.301857,-31.896347,-8.971960,16.783127,-34.074646,2.122821,3.000000
-21.111517,-5.831894,47.530460,-20.775631,-15.632431,28.964104,-13.542110,-32.761581,0.192781,-0.251427,-43.260910,-12.540649,-17.116400,7.571274,8.345209,-16.689995,0.798904,-41.570366,-11.131876,-1.977432,-69.850182,-7.632296,-4.846436,-85.368042,-2.393862,9.080688,7.969269,-2.331532,-16.075638,-26.663544,-4.954138,-41.962326,-20.757832,-6.532936,-46.854202,-4.418033,12.074240,7.600540,11.132851,15.373755,-15.756516,-18.418365,9.465353,-39.860367,-11.610990,4.222967,-43.674759,3.841566,25.012678,1.857971,17.147652,30.282339,-15.224136,-10.874953,22.552164,-32.622055,-9.031590,15.862761,-34.720718,1.974431,3.000000
-21.084709,-5.810440,47.513046,-20.809053,-15.647644,28.973639,-13.387075,-32.777725,0.391108,0.279934,-43.122284,-11.972258,-17.053486,7.667801,8.428169,-16.516537,1.293945,-41.426613,-10.714657,-1.110748,-69.571358,-7.097534,-3.758545,-85.016663,-2.302147,9.119247,8.005970,-2.304775,-15.728485,-27.206249,-5.023615,-41.348694,-21.852226,-6.705542,-46.142166,-5.529260,12.154228,7.448013,11.159788,15.353848,-15.803665,-18.560795,9.369629,-39.889679,-11.926266,4.112131,-43.763260,3.512520,25.032887,1.545029,17.158945,30.230709,-15.471756,-10.973602,22.431423,-32.870331,-9.270015,15.717251,-35.010605,1.692991,3.000000
-21.167116,-6.796600,47.283749,-20.488983,-16.481934,28.692558,-12.298511,-33.216553,0.184850,1.883348,-43.102402,-11.843833,-17.334524,7.120071,8.448192,-16.154041,1.557831,-41.354492,-9.968237,0.031006,-69.288345,-6.141088,-1.959839,-84.641724,-2.574953,8.994843,8.082581,-1.514299,-15.292908,-27.687229,-3.471106,-40.851318,-22.893171,-5.179331,-45.820038,-6.619243,11.898043,7.606567,11.353512,16.097353,-15.143646,-18.773735,10.844309,-39.464111,-12.676154,5.528135,-43.747452,2.624682,24.875937,1.973755,17.398607,30.879614,-14.567474,-10.935410,23.665293,-32.272690,-9.601652,16.888262,-34.837769,1.215645,3.000000
-21.061346,-9.405090,46.885838,-19.365232,-18.579315,28.107761,-9.737622,-33.961823,-0.808185,5.022597,-42.454407,-13.195116,-18.025681,5.382767,8.224793,-15.796264,0.598755,-41.731796,-9.340752,-0.143677,-69.756279,-5.277220,-1.559189,-85.201431,-3.504163,8.523956,8.183177,-0.028290,-15.186142,-27.213463,0.022834,-40.832977,-21.913210,-1.356781,-45.947083,-5.506887,10.978190,8.423920,11.673748,17.413063,-13.327850,-18.539371,14.024589,-37.834808,-12.545831,8.887225,-42.524475,2.766089,24.369759,4.049927,17.802736,32.058022,-11.406998,-10.536948,26.270008,-29.548523,-9.307579,19.619797,-32.718475,1.505482,3.000000
-21.007431,-12.454361,46.242161,-18.513157,-20.925934,27.215126,-8.020961,-34.852585,-2.339845,6.803668,-42.217819,-15.468274,-18.474182,3.780334,8.132874,-15.444554,-0.524826,-41.977005,-8.738350,-2.218613,-69.911606,-4.316313,-4.539215,-85.162346,-4.203957,7.967010,8.386819,0.997096,-14.666306,-26.613518,2.318395,-40.464050,-20.833776,1.012477,-45.672913,-4.404747,10.202685,8.801682,12.095231,18.112808,-11.579666,-18.175274,15.887221,-36.130539,-12.228714,10.868468,-41.050125,3.104575,23.811855,5.245209,18.259113,32.624786,-8.801529,-10.099050,27.733997,-27.077957,-8.979271,21.117477,-30.550735,1.828396,3.000000
-19.637119,-13.471344,46.491825,-17.381830,-21.942047,27.425529,-7.043424,-35.540436,-2.284117,7.949162,-42.226715,-15.567051,-18.393568,3.138184,8.645702,-15.911187,-1.050690,-41.391682,-9.051229,-2.987610,-69.148048,-4.437613,-5.557495,-84.206284,-4.250352,7.797089,8.549608,0.932023,-14.398788,-26.667294,3.143839,-40.109711,-21.017086,2.191603,-45.278366,-4.598207,10.209985,9.005432,11.943188,18.021406,-10.945679,-18.465118,16.570107,-35.519348,-12.413209,11.953370,-40.466293,3.025316,24.049343,5.770752,17.773682,32.597801,-7.823090,-10.782318,28.199623,-26.200562,-9.564936,21.895906,-29.786987,1.383296,3.000000
-18.422756,-12.285660,47.163189,-16.817034,-21.376831,28.314533,-7.149460,-35.705856,-1.146297,7.889929,-42.300827,-14.338507,-18.228062,3.360672,9.290985,-16.466217,-1.385269,-40.307297,-9.436789,-2.925262,-67.561424,-4.749827,-5.263336,-82.272926,-3.991602,8.063553,8.451170,0.512330,-14.741959,-27.042740,3.068208,-40.166489,-21.631124,2.421941,-45.113724,-5.183707,10.581853,9.291275,11.431152,17.792145,-11.371307,-18.919100,16.681458,-35.997101,-12.640003,12.389304,-40.892609,2.861963,24.550657,6.116409,17.003717,32.492443,-8.161301,-11.584024,28.298754,-26.662766,-10.081581,22.284513,-30.252609,0.993104,3.000000
-17.426386,-11.679871,47.567322,-16.603518,-20.907242,28.730797,-7.713797,-35.511673,-0.652314,7.356127,-42.301163,-13.692650,-18.194269,3.700592,10.148100,-17.267843,-0.593674,-38.898754,-10.301413,-1.369431,-65.434982,-5.891825,-3.608475,-79.655556,-3.421877,8.353668,8.491055,-0.139740,-14.061478,-28.564926,2.240394,-39.015457,-24.772018,1.846657,-43.981827,-8.435485,11.273833,9.139236,11.074028,17.457586,-11.648972,-20.059929,16.258875,-36.546494,-14.636259,12.241982,-41.924240,0.704297,25.261398,5.475815,16.346670,32.382427,-8.980606,-12.801447,28.097488,-27.583237,-11.754167,22.228184,-31.448318,-0.749237,3.000000
-15.862648,-11.201721,48.102200,-15.626980,-21.312088,29.700661,-7.272608,-37.181305,0.975938,7.783529,-44.469025,-11.992875,-18.639454,3.732208,11.058251,-18.018822,-2.478241,-37.151421,-10.637058,-5.005310,-62.744614,-7.046602,-6.132050,-76.822594,-2.830732,8.474594,8.511277,-0.302624,-13.002960,-30.855610,2.833858,-36.533966,-29.277664,3.168400,-41.257828,-12.833761,11.937160,9.192596,10.636256,17.427423,-11.633011,-21.174377,16.772064,-36.780746,-16.535591,13.263938,-42.761688,-1.381635,26.055372,5.681305,15.581882,32.481186,-8.936951,-13.900005,28.471745,-27.654022,-12.963232,22.885429,-31.789185,-1.918952,3.000000
-14.755156,-9.886475,48.528477,-14.822031,-21.268326,30.885216,-7.012194,-39.234283,3.225723,7.712080,-47.660858,-9.481964,-19.942045,5.807648,12.209204,-18.332315,-4.437958,-32.947021,-7.470160,-12.544724,-53.781219,-1.806314,-16.430161,-65.004158,-1.490477,7.916809,8.446548,-0.419691,-10.982513,-35.102100,2.832705,-32.993958,-38.845032,3.915056,-39.673767,-23.473204,13.536793,8.472961,10.170502,17.675352,-12.720901,-22.567234,16.736965,-38.408401,-19.369209,13.560251,-45.507996,-4.723730,27.294077,4.678101,15.064764,32.780151,-10.516266,-14.895195,28.511528,-29.408997,-14.551697,22.873468,-34.052704,-3.778511,3.000000
-13.259277,-8.590088,49.512753,-13.797009,-20.800842,32.461529,-6.555408,-39.774719,5.470691,8.133656,-48.129440,-7.119680,-17.939487,5.753098,10.988385,-15.563732,-14.052277,-27.367306,-6.156948,-32.936722,-25.528580,-5.842182,-38.564575,-11.176955,-2.095402,8.166229,8.770120,-2.140682,-9.527328,-36.358257,1.265244,-31.878006,-44.157688,2.488266,-37.754486,-32.222580,12.805832,8.788345,9.721885,16.362568,-12.569550,-23.859211,15.905685,-37.925751,-21.509106,13.396076,-44.794601,-6.877430,27.064423,5.274536,14.033889,31.886978,-10.211182,-16.442162,27.652725,-29.009171,-16.509766,22.216944,-33.692322,-5.722694,3.000000
-10.866772,-7.602203,50.162109,-11.795254,-20.335236,33.534508,-5.161182,-39.648727,6.714885,9.311611,-47.340576,-6.318363,-17.282532,4.621857,11.500894,-16.159344,-17.250671,-25.418818,-5.774273,-36.916595,-22.903126,-4.233341,-40.604385,-8.982910,-2.514217,8.471313,8.488090,-2.822376,-12.909027,-33.666016,2.266773,-36.678314,-37.592018,4.708927,-41.024567,-24.732185,12.346272,9.981689,8.999434,15.694962,-11.870834,-24.655422,16.472340,-36.829346,-22.148989,14.807640,-43.076263,-7.301126,26.987572,7.452393,12.745234,31.500195,-8.415894,-17.882505,28.240650,-27.211060,-17.715584,23.486864,-31.720764,-6.630725,3.000000
-10.035816,-8.485046,50.250355,-10.742630,-20.834091,33.327000,-3.904091,-39.317780,5.930435,10.521122,-46.310440,-7.531636,-17.659340,4.455338,11.839699,-16.091225,-15.889282,-26.804926,-5.107094,-34.125717,-25.796452,-2.935455,-39.470139,-11.424551,-2.345741,8.035934,8.428825,-2.404152,-15.204941,-30.564610,3.034595,-39.485764,-29.866537,6.067673,-44.657791,-14.396275,12.424772,10.050186,8.976994,15.622625,-11.484787,-24.692251,16.734489,-36.342392,-22.018612,15.349445,-42.624557,-7.014894,27.139557,7.825363,12.546837,31.492182,-7.640961,-18.275238,28.573137,-26.495987,-18.206413,24.127163,-31.226486,-7.063454,3.000000
-9.807522,-8.910583,50.273476,-10.645615,-20.963287,33.154411,-4.122734,-38.990997,5.359377,10.064754,-45.781799,-8.413240,-17.750854,4.460526,11.990023,-15.949383,-14.744553,-27.516676,-4.873867,-32.431625,-27.452360,-3.333771,-38.121124,-13.223995,-2.188499,7.943344,8.455879,-2.430756,-15.398361,-29.878479,2.900845,-39.852798,-28.288610,5.960976,-45.305923,-12.510056,12.577053,9.936035,8.993319,15.384235,-11.340866,-24.889381,16.266068,-36.371796,-22.536028,14.952730,-43.123352,-7.629030,27.283991,7.563156,12.505285,31.391747,-7.610397,-18.573650,28.399324,-26.574631,-18.883625,24.025490,-31.682266,-7.877081,3.000000
-9.556774,-9.663177,50.306808,-10.389587,-21.240585,32.878799,-3.947495,-38.543274,4.608658,10.140255,-45.013763,-9.341614,-17.853821,4.335464,12.178553,-16.282555,-13.254257,-28.875357,-5.134296,-30.410385,-30.777267,-3.689358,-36.670013,-17.077229,-2.046303,7.836853,8.543186,-2.484360,-14.985641,-30.006027,2.838940,-39.278885,-28.514746,5.942341,-44.723907,-12.658262,12.720852,9.792099,9.041807,15.328278,-11.077255,-25.021038,16.194065,-36.207932,-22.860476,14.939606,-43.315155,-7.983831,27.426558,7.308701,12.479597,31.377808,-7.428726,-18.836163,28.408134,-26.468124,-19.458385,24.076481,-31.975754,-8.559310,3.000000
-8.971786,-10.072418,50.320274,-9.834423,-21.507278,32.788200,-3.528530,-38.530212,4.254641,10.353786,-44.876373,-10.080303,-17.744366,3.909836,12.423056,-16.125164,-12.912506,-29.137888,-4.248405,-29.710770,-32.033772,-2.027706,-36.988266,-18.858391,-2.099087,7.849533,8.608389,-2.524265,-14.667328,-30.342567,3.661304,-38.680344,-29.399303,7.541271,-44.048462,-13.678256,12.654682,9.967484,8.931143,15.121021,-10.815475,-25.102215,16.377186,-36.076553,-22.948660,15.516293,-43.404007,-8.107870,27.434048,7.674347,12.195288,31.187401,-6.941925,-19.094473,28.461361,-26.033401,-19.569593,24.401278,-31.668060,-8.570890,3.000000
-8.559334,-10.701675,50.320629,-9.527233,-21.856415,32.611675,-3.455456,-38.599915,3.815674,10.230801,-45.102280,-10.701218,-17.643246,3.933640,12.751328,-16.764294,-12.126343,-29.268759,-5.565701,-29.420593,-33.080685,-3.815624,-38.046082,-20.422003,-1.855278,7.776199,8.732906,-3.070198,-14.025650,-30.871765,2.744869,-37.955032,-30.716105,6.602650,-43.516586,-15.148807,12.929569,9.697586,8.874245,14.748775,-10.710800,-25.401106,15.832615,-35.979309,-23.477503,15.161304,-43.441025,-8.654232,27.720749,7.214737,11.924671,30.981844,-7.061798,-19.577772,28.123135,-26.105377,-20.219738,24.140966,-31.825394,-9.221409,3.000000
-7.572899,-11.344742,50.283218,-8.591431,-22.298050,32.453430,-2.663879,-38.626328,3.375469,10.868137,-44.818542,-11.438499,-17.651688,3.674393,13.214535,-17.283325,-10.374252,-29.987984,-5.988525,-25.379410,-34.565453,-3.493134,-34.067429,-21.714375,-1.628876,7.670609,8.846069,-3.739960,-13.438141,-31.386753,1.999268,-37.133957,-32.044487,6.275879,-42.867584,-16.643944,13.149582,9.621414,8.742973,14.359695,-10.248856,-26.090994,15.592873,-35.625534,-24.963205,15.315903,-43.577530,-10.401619,27.998497,7.206055,11.508827,30.802078,-6.543442,-20.488796,28.121357,-25.603821,-21.717737,24.404892,-31.696121,-10.866182,3.000000
-5.651611,-11.824921,50.330490,-7.003098,-22.964737,32.647148,-1.524738,-39.136185,3.498817,11.853989,-44.552704,-11.660233,-16.974380,2.625854,13.450878,-16.366440,-13.527359,-27.552956,-4.229469,-29.241455,-29.430258,-1.285698,-36.435532,-15.778341,-2.057705,7.490555,9.018463,-3.826996,-13.635681,-30.937107,3.422340,-36.997665,-31.468075,8.403648,-42.023727,-16.217442,12.599247,10.229507,8.556034,13.882915,-9.137161,-26.764355,16.298454,-34.428909,-26.364172,16.764221,-42.676987,-12.061050,27.640722,8.747849,10.868656,30.341957,-4.438644,-21.569056,28.558468,-23.591354,-23.349901,25.402927,-30.182907,-12.673683,3.000000
-3.454353,-11.752808,50.372211,-5.640221,-23.258362,33.012653,-1.225079,-39.740631,4.034542,11.853779,-44.904572,-11.413536,-16.180847,1.946823,13.902264,-16.011147,-15.710937,-24.914499,-3.396439,-32.108139,-24.603947,-0.450867,-38.358002,-10.418304,-2.162510,7.529861,9.187214,-4.790016,-13.257645,-31.263042,3.260139,-35.832703,-32.672764,8.925869,-39.749237,-17.863554,12.404686,10.646057,8.181458,12.928932,-8.220657,-27.975859,15.909153,-33.488647,-29.008068,17.010178,-42.401596,-15.289566,27.574673,9.629959,9.912041,29.609760,-3.115402,-23.156956,28.388195,-22.384521,-25.940479,25.739235,-29.804092,-15.739849,3.000000
-2.649506,-12.180450,50.220318,-5.767029,-23.342606,32.773983,-2.511757,-39.298615,3.499603,10.303448,-44.252167,-12.224937,-16.193825,2.224030,14.281734,-17.090385,-13.924042,-25.981403,-4.977409,-30.053192,-27.724365,-2.022018,-37.589859,-14.368999,-1.708702,7.445282,9.350681,-6.071159,-11.646698,-32.858006,1.075981,-33.376755,-36.488605,6.926224,-37.509369,-22.140099,12.902122,10.234528,8.045986,12.530636,-8.019867,-28.712849,15.229668,-33.271698,-30.704710,16.513092,-42.627075,-17.350554,28.063656,8.922302,9.537807,29.413689,-3.301956,-24.039919,27.866261,-22.492172,-27.661224,25.098969,-30.314117,-17.861385,3.000000
