Hand 0 Finger 0 Metacarpal Bone X,Hand 0 Finger 0 Metacarpal Bone Y,Hand 0 Finger 0 Metacarpal Bone Z,Hand 0 Finger 0 Proximal Bone X,Hand 0 Finger 0 Proximal Bone Y,Hand 0 Finger 0 Proximal Bone Z,Hand 0 Finger 0 Intermediate Bone X,Hand 0 Finger 0 Intermediate Bone Y,Hand 0 Finger 0 Intermediate Bone Z,Hand 0 Finger 0 Distal Bone X,Hand 0 Finger 0 Distal Bone Y,Hand 0 Finger 0 Distal Bone Z,Hand 0 Finger 1 Metacarpal Bone X,Hand 0 Finger 1 Metacarpal Bone Y,Hand 0 Finger 1 Metacarpal Bone Z,Hand 0 Finger 1 Proximal Bone X,Hand 0 Finger 1 Proximal Bone Y,Hand 0 Finger 1 Proximal Bone Z,Hand 0 Finger 1 Intermediate Bone X,Hand 0 Finger 1 Intermediate Bone Y,Hand 0 Finger 1 Intermediate Bone Z,Hand 0 Finger 1 Distal Bone X,Hand 0 Finger 1 Distal Bone Y,Hand 0 Finger 1 Distal Bone Z,Hand 0 Finger 2 Metacarpal Bone X,Hand 0 Finger 2 Metacarpal Bone Y,Hand 0 Finger 2 Metacarpal Bone Z,Hand 0 Finger 2 Proximal Bone X,Hand 0 Finger 2 Proximal Bone Y,Hand 0 Finger 2 Proximal Bone Z,Hand 0 Finger 2 Intermediate Bone X,Hand 0 Finger 2 Intermediate Bone Y,Hand 0 Finger 2 Intermediate Bone Z,Hand 0 Finger 2 Distal Bone X,Hand 0 Finger 2 Distal Bone Y,Hand 0 Finger 2 Distal Bone Z,Hand 0 Finger 3 Metacarpal Bone X,Hand 0 Finger 3 Metacarpal Bone Y,Hand 0 Finger 3 Metacarpal Bone Z,Hand 0 Finger 3 Proximal Bone X,Hand 0 Finger 3 Proximal Bone Y,Hand 0 Finger 3 Proximal Bone Z,Hand 0 Finger 3 Intermediate Bone X,Hand 0 Finger 3 Intermediate Bone Y,Hand 0 Finger 3 Intermediate Bone Z,Hand 0 Finger 3 Distal Bone X,Hand 0 Finger 3 Distal Bone Y,Hand 0 Finger 3 Distal Bone Z,Hand 0 Finger 4 Metacarpal Bone X,Hand 0 Finger 4 Metacarpal Bone Y,Hand 0 Finger 4 Metacarpal Bone Z,Hand 0 Finger 4 Proximal Bone X,Hand 0 Finger 4 Proximal Bone Y,Hand 0 Finger 4 Proximal Bone Z,Hand 0 Finger 4 Intermediate Bone X,Hand 0 Finger 4 Intermediate Bone Y,Hand 0 Finger 4 Intermediate Bone Z,Hand 0 Finger 4 Distal Bone X,Hand 0 Finger 4 Distal Bone Y,Hand 0 Finger 4 Distal Bone Z,Hand 1 Finger 0 Metacarpal Bone X,Hand 1 Finger 0 Metacarpal Bone Y,Hand 1 Finger 0 Metacarpal Bone Z,Hand 1 Finger 0 Proximal Bone X,Hand 1 Finger 0 Proximal Bone Y,Hand 1 Finger 0 Proximal Bone Z,Hand 1 Finger 0 Intermediate Bone X,Hand 1 Finger 0 Intermediate Bone Y,Hand 1 Finger 0 Intermediate Bone Z,Hand 1 Finger 0 Distal Bone X,Hand 1 Finger 0 Distal Bone Y,Hand 1 Finger 0 Distal Bone Z,Hand 1 Finger 1 Metacarpal Bone X,Hand 1 Finger 1 Metacarpal Bone Y,Hand 1 Finger 1 Metacarpal Bone Z,Hand 1 Finger 1 Proximal Bone X,Hand 1 Finger 1 Proximal Bone Y,Hand 1 Finger 1 Proximal Bone Z,Hand 1 Finger 1 Intermediate Bone X,Hand 1 Finger 1 Intermediate Bone Y,Hand 1 Finger 1 Intermediate Bone Z,Hand 1 Finger 1 Distal Bone X,Hand 1 Finger 1 Distal Bone Y,Hand 1 Finger 1 Distal Bone Z,Hand 1 Finger 2 Metacarpal Bone X,Hand 1 Finger 2 Metacarpal Bone Y,Hand 1 Finger 2 Metacarpal Bone Z,Hand 1 Finger 2 Proximal Bone X,Hand 1 Finger 2 Proximal Bone Y,Hand 1 Finger 2 Proximal Bone Z,Hand 1 Finger 2 Intermediate Bone X,Hand 1 Finger 2 Intermediate Bone Y,Hand 1 Finger 2 Intermediate Bone Z,Hand 1 Finger 2 Distal Bone X,Hand 1 Finger 2 Distal Bone Y,Hand 1 Finger 2 Distal Bone Z,Hand 1 Finger 3 Metacarpal Bone X,Hand 1 Finger 3 Metacarpal Bone Y,Hand 1 Finger 3 Metacarpal Bone Z,Hand 1 Finger 3 Proximal Bone X,Hand 1 Finger 3 Proximal Bone Y,Hand 1 Finger 3 Proximal Bone Z,Hand 1 Finger 3 Intermediate Bone X,Hand 1 Finger 3 Intermediate Bone Y,Hand 1 Finger 3 Intermediate Bone Z,Hand 1 Finger 3 Distal Bone X,Hand 1 Finger 3 Distal Bone Y,Hand 1 Finger 3 Distal Bone Z,Hand 1 Finger 4 Metacarpal Bone X,Hand 1 Finger 4 Metacarpal Bone Y,Hand 1 Finger 4 Metacarpal Bone Z,Hand 1 Finger 4 Proximal Bone X,Hand 1 Finger 4 Proximal Bone Y,Hand 1 Finger 4 Proximal Bone Z,Hand 1 Finger 4 Intermediate Bone X,Hand 1 Finger 4 Intermediate Bone Y,Hand 1 Finger 4 Intermediate Bone Z,Hand 1 Finger 4 Distal Bone X,Hand 1 Finger 4 Distal Bone Y,Hand 1 Finger 4 Distal Bone Z,Hand sign
0.874435,-6.389587,48.125526,14.298309,-5.498596,33.026993,32.105160,-9.323486,5.741645,35.811058,-18.533508,-12.132344,2.855034,13.189758,15.469394,30.741932,8.472290,-12.188595,40.110340,-7.755493,-5.584473,33.585670,-10.470642,6.402406,-6.351631,4.652039,8.238061,20.747341,-2.935913,-17.362640,31.589539,-18.240967,-6.087766,23.217194,-19.796387,8.076322,-15.894417,-5.390869,4.437373,6.161057,-14.886414,-19.836275,17.773609,-27.829681,-8.063897,11.775726,-27.697540,6.992871,-23.279793,-18.040405,3.421226,-6.819633,-25.305908,-20.514481,5.463120,-33.399506,-12.379280,2.851234,-32.258392,-0.143584,1.000000,41.919296,-15.572449,22.676901,37.477615,-9.511536,3.850443,26.603342,6.587036,-22.062017,16.324144,22.882141,-29.301182,9.422552,-18.511353,-0.214260,-3.046965,2.811584,-34.464798,6.977716,23.560638,-40.006004,18.978502,29.414917,-35.318260,1.446707,-8.396423,7.772562,-12.003252,14.069763,-27.683445,-0.260900,34.745117,-39.861618,13.565096,42.992554,-37.884651,-2.882669,1.596252,17.216429,-16.557890,23.755951,-13.548838,-6.141165,42.862854,-28.915913,6.660887,51.852234,-30.736067,-3.699936,12.516602,27.085283,-18.127420,32.125916,2.384457,-9.618345,44.247437,-11.739554,1.301004,48.142548,-16.268860,1.000000
0.925568,-6.513031,48.155899,14.359512,-5.623749,33.069969,32.179844,-9.378387,5.775580,35.893368,-18.460052,-12.161150,3.014030,13.147736,15.475303,30.676453,8.147125,-12.346093,39.805210,-8.127777,-5.816667,33.324757,-10.620636,6.268231,-6.281715,4.687775,8.256339,20.628765,-3.142303,-17.402803,31.315636,-18.607758,-6.156464,22.969574,-20.092865,8.022162,-15.927650,-5.261627,4.466912,5.920502,-14.962250,-19.854059,17.393929,-28.065216,-8.105097,11.445850,-27.868713,6.970136,-23.446373,-17.831482,3.447244,-7.150002,-25.238373,-20.520489,5.027367,-33.498993,-12.408128,2.430672,-32.349640,-0.170796,1.000000,41.889324,-15.895111,22.451422,37.508976,-9.581604,3.689333,26.834778,6.858521,-22.167213,16.760239,23.286285,-29.416174,9.376404,-18.531830,-0.363386,-3.133110,3.098419,-34.477993,6.863697,23.912140,-40.034821,18.916576,29.815338,-35.502769,1.429745,-8.471039,7.709230,-12.072048,14.293518,-27.613037,-0.449677,35.093109,-39.848648,13.322639,43.539429,-38.133949,-2.859631,1.461609,17.235247,-16.484634,23.903259,-13.341792,-5.980637,43.040436,-28.558924,6.897850,51.917938,-30.309072,-3.628456,12.316498,27.178602,-17.982601,32.184143,2.661055,-9.371754,44.338715,-11.332842,1.607090,48.137177,-15.820343,1.000000
0.886665,-6.253082,48.227085,14.281891,-5.450836,33.106216,32.009933,-9.333466,5.778651,35.632603,-18.464203,-12.141622,3.039902,13.240479,15.393619,30.627937,7.975372,-12.425260,39.582359,-8.246124,-5.815880,33.028061,-10.554474,6.304931,-6.262627,4.738312,8.225945,20.580704,-3.333771,-17.371895,31.151611,-18.740906,-6.016987,22.776421,-20.055389,8.184623,-15.930931,-5.212677,4.495017,5.853100,-15.128357,-19.754631,17.232666,-28.167664,-7.912123,11.271667,-27.801849,7.171134,-23.509674,-17.750580,3.538938,-7.249489,-25.346344,-20.378925,4.860680,-33.572113,-12.209070,2.238213,-32.295685,0.022491,1.000000,41.891346,-16.129639,22.296068,37.560230,-9.618103,3.586546,26.953712,7.076538,-22.162769,16.889835,23.560516,-29.342808,9.408466,-18.476074,-0.555532,-3.078253,3.564392,-34.420502,6.963444,24.446808,-39.794533,19.112968,30.142761,-35.271114,1.402866,-8.585022,7.620434,-12.092171,14.542908,-27.528149,-0.574417,35.560272,-39.718201,13.112453,44.202576,-38.115379,-2.909691,1.243286,17.240446,-16.488815,24.033844,-13.119774,-5.920731,43.335327,-28.117416,7.015438,52.177826,-29.718515,-3.663031,12.007629,27.286188,-17.991732,32.121521,2.940514,-9.373707,44.453583,-10.935274,1.632221,48.317627,-15.279216,1.000000
0.789925,-5.687195,48.126671,14.206413,-4.970642,33.018730,31.973301,-8.920868,5.702157,35.604702,-18.009827,-12.237690,2.963020,13.480835,15.272834,30.800659,8.284424,-12.629699,39.970036,-7.473114,-5.972928,33.295128,-9.593140,6.139691,-6.175835,4.712524,8.228202,20.760406,-3.362732,-17.417934,31.260834,-18.345886,-6.079741,22.644211,-19.452637,8.049878,-15.868057,-5.242004,4.588655,5.990707,-15.223267,-19.693596,17.334248,-27.983124,-7.874355,11.185089,-27.487915,7.148778,-23.564247,-17.703430,3.720496,-7.258156,-25.410461,-20.300310,4.864323,-33.488495,-12.226020,2.147194,-32.184570,-0.012893,1.000000,41.827229,-16.122589,22.298717,37.564030,-9.491913,3.613590,26.993950,7.337860,-22.064669,16.854221,23.813690,-29.151596,9.518295,-18.432770,-0.687702,-3.001936,3.897156,-34.357166,6.930969,24.869690,-39.468018,19.090214,30.400787,-34.846165,1.416180,-8.655975,7.556612,-12.109123,14.756683,-27.414646,-0.691532,35.930725,-39.345070,12.982769,44.556488,-37.622578,-2.994852,1.071960,17.236736,-16.658176,24.057037,-13.041941,-6.367687,43.630463,-28.063732,6.388988,52.712524,-29.749638,-3.831013,11.740692,27.380569,-18.228216,31.968292,3.102133,-9.826786,44.534363,-10.808262,1.004951,48.707214,-15.311483,1.000000
0.818207,-5.730316,48.345284,14.242271,-5.049469,33.249008,32.077553,-9.104523,6.000723,35.808907,-18.321899,-11.835086,2.952526,13.450897,15.248209,30.776978,8.177338,-12.720349,40.021294,-7.757568,-6.159273,33.525723,-9.998169,5.988394,-6.248848,4.769501,8.168509,20.668583,-3.466187,-17.292051,31.256962,-18.672882,-5.750473,22.829460,-19.841400,8.435575,-15.912857,-5.213806,4.523090,5.926258,-15.324829,-19.558365,17.309666,-28.206390,-7.531830,11.303585,-27.688599,7.523172,-23.506363,-17.744354,3.678051,-7.192635,-25.544586,-20.143425,4.938492,-33.677368,-11.878808,2.300781,-32.318756,0.335897,1.000000,41.808861,-16.240356,22.257851,37.497055,-9.731689,3.541689,26.803871,6.967651,-22.111525,16.569122,23.423218,-29.100901,9.469841,-18.442566,-0.696598,-3.035889,3.988281,-34.179569,7.161514,24.792175,-39.168209,19.614899,29.821411,-34.654442,1.390770,-8.664795,7.566814,-12.059914,14.760498,-27.375599,-0.509493,35.872437,-39.287720,13.223511,44.352661,-37.496353,-2.958595,1.100891,17.238808,-16.529766,24.105804,-13.003570,-6.103374,43.618317,-27.997646,6.698502,52.663971,-29.741293,-3.755814,11.780457,27.381588,-18.124308,32.014679,3.105526,-9.657192,44.477173,-10.799675,1.207413,48.567627,-15.326439,1.000000
1.067043,-6.140228,48.339508,14.436783,-5.495789,33.188286,32.145267,-9.634338,5.870794,35.774563,-18.912720,-11.969748,3.061211,13.277222,15.343185,30.747284,8.057648,-12.502829,39.969345,-8.108063,-5.862725,33.534370,-10.512878,6.264946,-6.255104,4.769867,8.210859,20.536121,-3.402710,-17.206800,31.149658,-18.843872,-5.621696,22.815269,-20.160980,8.578758,-15.938789,-5.178894,4.521595,5.782391,-15.202576,-19.548172,17.217503,-28.259094,-7.489058,11.332958,-27.845123,7.598179,-23.473259,-17.746887,3.628326,-7.273674,-25.443420,-20.138626,4.890175,-33.647156,-11.808132,2.361107,-32.271057,0.419455,1.000000,41.826847,-16.396790,22.105623,37.469135,-9.805267,3.426723,26.717381,7.003906,-22.144865,16.469646,23.489288,-29.074594,9.439953,-18.405426,-0.745235,-3.006075,4.169769,-34.074451,7.416336,24.890533,-39.026363,20.101833,29.850800,-34.723232,1.359409,-8.723663,7.558460,-12.085995,14.785309,-27.337111,-0.569296,35.963470,-39.386551,13.102058,44.616882,-37.839897,-2.935978,1.058258,17.237604,-16.454765,24.178741,-12.927550,-5.918007,43.709930,-27.858692,6.954376,52.675720,-29.501133,-3.653439,11.739288,27.384439,-18.007214,32.059967,3.169140,-9.499846,44.548553,-10.693079,1.410069,48.640808,-15.130358,1.000000
1.330235,-6.573242,48.177330,14.702354,-5.842041,33.023895,32.369781,-9.846954,5.660933,35.917583,-19.053619,-12.244118,3.185326,13.095245,15.462052,30.491734,7.820190,-11.961152,39.238899,-8.447357,-4.868900,32.618946,-10.820099,7.385831,-6.221703,4.719269,8.302808,20.359787,-3.260651,-17.120371,30.905197,-18.722137,-5.510872,22.600159,-20.051483,8.750936,-15.933762,-5.184113,4.571902,5.623489,-15.008179,-19.504951,17.139473,-28.136505,-7.408859,11.396759,-27.782501,7.738400,-23.430244,-17.770172,3.615914,-7.381508,-25.253326,-20.127930,4.869247,-33.475830,-11.753572,2.482491,-32.097809,0.502090,1.000000,41.929123,-16.361328,21.927372,37.500053,-9.688446,3.291142,26.628796,7.208191,-22.192602,16.310062,23.689270,-29.044064,9.506138,-18.331055,-0.813833,-3.062449,4.334534,-34.040852,7.258835,25.189453,-39.021164,19.958004,30.494812,-34.917690,1.371017,-8.782654,7.536730,-12.197514,14.827881,-27.246365,-0.828995,36.173187,-39.382637,12.734459,45.138123,-38.189156,-2.934633,0.978943,17.231518,-16.584740,24.173950,-12.892195,-6.326241,43.945282,-28.044329,6.309196,53.302795,-30.036810,-3.601940,11.642792,27.398319,-18.124969,31.977295,3.219624,-9.859657,44.640625,-10.753332,0.842323,49.159271,-15.454309,1.000000
1.554657,-7.616974,48.210991,14.879181,-6.795929,33.028057,32.422546,-10.620331,5.584758,35.820362,-19.691254,-12.387514,3.478561,12.629791,15.698739,30.013947,7.011688,-11.322571,37.802399,-9.726959,-3.884536,31.127613,-11.959625,8.597650,-6.216331,4.714539,8.387244,19.854950,-3.394440,-16.807920,30.047493,-19.393951,-4.987586,21.931442,-20.636871,9.368585,-16.030373,-5.031708,4.499368,5.087025,-14.856018,-19.311661,16.477852,-28.418030,-6.916683,11.079952,-27.960541,8.323825,-23.555916,-17.594543,3.345540,-7.820984,-24.924072,-20.091209,4.323444,-33.402802,-11.405905,2.149025,-31.874298,0.871334,1.000000,41.715347,-16.430206,22.094450,37.254120,-9.980927,3.387871,26.239101,6.652985,-22.116940,15.767242,23.068237,-28.851864,9.475193,-18.418915,-0.860666,-3.322815,4.405396,-34.035950,6.738590,25.173187,-38.854115,19.513874,30.245758,-34.702991,1.346035,-8.789948,7.539766,-12.295753,15.054138,-27.061096,-0.873268,36.244141,-38.699692,12.962746,44.546387,-37.013729,-2.979296,0.963898,17.244127,-16.890482,24.250244,-12.941409,-7.376072,44.284882,-28.428097,4.617989,54.495178,-31.429678,-3.652979,11.601837,27.443560,-18.361908,31.963776,3.155602,-10.526539,44.775421,-10.993292,-0.239025,49.921600,-16.182217,1.000000
2.010551,-8.113556,48.210293,15.328156,-7.066498,33.036240,32.910389,-10.592163,5.591937,36.383705,-19.602509,-12.383619,3.569317,12.389740,15.811606,29.735279,6.927032,-11.060523,37.370007,-9.934784,-3.424709,30.787636,-12.132538,9.164601,-6.253502,4.674591,8.456338,19.615242,-3.202057,-16.759274,29.998459,-19.447662,-4.909167,22.147385,-20.871307,9.539161,-16.028564,-5.093597,4.520270,4.970062,-14.634430,-19.315737,16.613724,-28.340973,-6.907584,11.478340,-28.051971,8.402520,-23.387993,-17.764343,3.298392,-7.784721,-24.818268,-20.090839,4.519302,-33.299469,-11.353493,2.548630,-31.773529,0.944060,1.000000,41.556973,-16.083923,22.518797,36.895222,-10.065491,3.726654,25.418743,5.968994,-21.833363,14.581142,22.138641,-28.502758,9.489449,-18.559265,-0.756344,-3.681515,4.014709,-34.019035,6.025188,24.705627,-38.741741,18.747063,29.207825,-34.328381,1.404385,-8.630798,7.607733,-12.368504,14.904053,-27.142010,-0.867104,35.726868,-38.436878,13.162865,43.058716,-35.808075,-2.950733,1.143799,17.282492,-17.140381,24.082458,-13.061571,-8.137766,44.024994,-28.656471,3.134178,54.850464,-32.589985,-3.782486,11.825348,27.443937,-18.668425,31.921692,2.962023,-10.991266,44.498962,-11.283548,-0.962536,49.718506,-16.905750,1.000000
2.536263,-8.134430,48.306038,15.989902,-6.862183,33.270744,33.818924,-10.047150,5.963049,37.509258,-18.878784,-12.075672,3.683044,12.329742,15.781565,29.675476,6.981476,-11.038573,37.452423,-9.850922,-3.199760,30.957317,-12.120453,9.459299,-6.246872,4.694183,8.495226,19.584473,-2.938202,-16.892416,30.336327,-19.315704,-5.155922,22.630119,-21.183014,9.277952,-16.011047,-5.111023,4.629360,4.942432,-14.460388,-19.427301,16.865368,-28.266083,-7.199675,11.812218,-28.329163,8.114927,-23.237465,-17.881622,3.473612,-7.747734,-24.797302,-20.139454,4.745720,-33.313568,-11.609551,2.848099,-31.998810,0.686152,1.000000,41.243874,-15.505035,23.093327,36.889519,-9.006714,4.381838,25.680588,7.515411,-21.060369,14.656227,23.598297,-27.629944,10.004433,-18.424164,-1.049927,-3.171806,4.702179,-33.927189,5.835091,25.907318,-37.834358,18.061646,30.043091,-32.874683,1.523674,-8.738220,7.426477,-12.340904,15.425415,-26.884604,-1.243359,36.639557,-37.093853,12.646606,43.324463,-33.503212,-3.332594,0.644745,17.267136,-17.733772,23.907623,-12.885491,-9.563354,44.428406,-28.281693,0.652912,56.016174,-32.964684,-4.736958,11.002045,27.714230,-19.731258,31.268005,3.344782,-12.450726,44.295929,-10.786665,-2.869373,49.924652,-16.720505,1.000000
2.532818,-7.867310,48.487438,16.083355,-6.412445,33.556805,34.088696,-9.417664,6.383644,37.888657,-18.296539,-11.595115,3.821407,12.219452,15.725777,29.346031,6.254425,-11.028730,36.747719,-10.772736,-2.949237,30.600601,-12.722076,10.010906,-6.349159,4.887665,8.438173,19.298859,-3.243317,-16.816116,30.044750,-19.831329,-4.819289,22.676987,-21.479126,9.808151,-16.124939,-4.922546,4.602482,4.754730,-14.598999,-19.208101,16.782120,-28.516571,-6.681360,12.025093,-28.430878,8.716984,-23.225342,-17.805969,3.523952,-7.771057,-24.941254,-19.846720,4.743179,-33.467804,-11.071711,2.996201,-31.993103,1.233082,1.000000,40.266525,-15.904388,25.384016,37.139069,-7.850922,7.047756,28.036934,10.758514,-18.003113,18.128883,27.513458,-24.738285,10.615097,-18.110596,-2.039305,-0.713104,7.176575,-33.808872,7.975101,28.569000,-34.526550,18.977455,32.345062,-27.101595,1.413635,-9.125183,6.589941,-10.828125,17.542572,-26.292032,0.786362,38.951996,-32.225517,13.989807,43.322723,-24.918591,-4.461323,-0.892303,16.941946,-17.821003,23.384949,-13.210016,-10.137190,44.657288,-28.416916,-0.710217,57.148224,-32.426491,-7.256147,8.331573,28.420843,-21.335419,28.961517,3.897751,-13.852346,42.323212,-9.909569,-4.666683,48.885284,-15.332138,1.000000
2.539677,-7.174622,48.493969,16.144577,-5.869354,33.588448,34.254662,-9.079498,6.466530,38.137085,-18.021210,-11.493120,3.696606,12.506134,15.585510,29.727238,6.683289,-11.475643,37.750164,-10.184479,-3.692252,31.592133,-12.380341,9.073380,-6.342247,4.917145,8.386520,19.608929,-3.189911,-17.118153,30.639721,-19.557587,-5.353017,23.205498,-21.385284,9.201508,-16.066444,-4.987640,4.665272,5.026772,-14.751740,-19.394127,17.157379,-28.499176,-7.117491,12.248867,-28.520691,8.228275,-23.165855,-17.868622,3.736050,-7.569206,-25.173370,-19.898169,4.995216,-33.651184,-11.381548,3.117580,-32.361053,0.916483,1.000000,39.964165,-18.014832,25.515116,36.874527,-9.046692,7.615032,28.834511,11.012726,-16.936008,20.665340,28.689972,-23.705975,9.723850,-18.623810,-2.578911,-0.684349,7.498840,-34.068523,9.047726,27.299438,-33.758289,20.119118,29.803436,-25.172565,1.245995,-9.312286,6.161371,-10.295746,17.998749,-26.712475,1.777409,38.958710,-32.502514,14.557842,42.982269,-24.423544,-4.065022,-0.830597,16.703436,-15.535585,23.237701,-13.766355,-5.405804,43.293640,-28.556252,5.059860,55.482452,-30.328991,-7.279995,8.101288,29.403585,-20.827320,27.585480,4.009399,-12.199030,38.417145,-9.517424,-2.376118,44.668976,-13.196849,1.000000
2.409725,-7.044495,48.458069,15.976490,-5.766113,33.516155,34.019386,-9.051422,6.365964,37.842243,-18.080170,-11.551497,3.691299,12.567078,15.559064,29.712841,6.570099,-11.454571,37.592831,-10.253418,-3.613040,31.355549,-12.284882,9.139951,-6.326141,4.939606,8.370210,19.613548,-3.331635,-17.066570,30.483540,-19.626099,-5.228761,22.954903,-21.277405,9.318511,-16.074684,-4.946503,4.663013,5.004150,-14.855652,-19.322958,17.011673,-28.548920,-6.971015,12.045242,-28.423462,8.368970,-23.229240,-17.794220,3.756867,-7.628143,-25.226227,-19.802862,4.851715,-33.681061,-11.207920,2.928055,-32.283020,1.084491,1.000000,39.730183,-18.262573,25.698313,37.088238,-8.720978,8.027201,29.615276,12.036285,-16.163857,21.517521,29.809601,-22.844040,9.980480,-18.369720,-2.910770,0.177715,8.558624,-33.428467,10.468571,27.323303,-31.733639,21.678219,27.537048,-22.743891,1.189758,-9.466461,5.977165,-10.254442,18.505615,-26.554501,1.563908,39.744110,-31.937134,14.396000,44.035980,-23.824574,-4.390072,-1.360626,16.685354,-15.582088,23.377075,-13.236203,-5.439947,43.852966,-27.372501,4.949429,56.005341,-28.724422,-7.754263,7.297516,29.348570,-22.365831,28.232330,4.545982,-13.819441,37.944611,-7.722974,-2.075222,40.265961,-10.246503,1.000000
2.297127,-7.684021,48.320091,15.768112,-6.478333,33.290695,33.635124,-9.853912,6.036786,37.296329,-18.918488,-11.867778,3.794216,12.365540,15.713088,29.616135,6.348083,-11.238395,37.090763,-10.609528,-3.447007,30.750408,-12.589539,9.327212,-6.264572,4.875000,8.435817,19.454803,-3.447357,-16.937096,30.001858,-19.926178,-5.090420,22.463844,-21.427917,9.495545,-16.106216,-4.873138,4.610280,4.781982,-14.760803,-19.330202,16.593155,-28.661194,-6.955471,11.702942,-28.485352,8.425813,-23.407364,-17.620117,3.542247,-7.923126,-24.950043,-19.910757,4.423836,-33.539917,-11.215593,2.552658,-32.077820,1.103685,1.000000,39.406242,-18.374390,25.712831,37.001740,-8.415619,8.239496,29.804405,12.844574,-15.630882,21.691681,30.676788,-22.143831,10.212334,-18.209656,-3.181301,0.407303,9.262909,-33.260262,10.460831,27.924591,-31.039799,21.512901,27.641693,-21.905584,1.195930,-9.575500,5.810829,-9.857174,19.001160,-26.135857,2.337341,39.833282,-30.476492,15.210800,43.161926,-21.788603,-4.572697,-1.778992,16.653223,-15.735802,23.357574,-12.997002,-5.603626,44.035034,-26.663101,4.802319,56.209808,-27.624781,-8.042482,6.648499,29.351923,-22.846485,28.182739,4.935217,-14.448833,37.751831,-7.048349,-2.556831,39.077423,-9.594561,1.000000
2.242493,-7.648163,48.335861,15.722454,-6.492340,33.319954,33.580666,-9.804657,6.043595,37.216892,-18.651154,-11.967525,3.909340,12.388947,15.678880,29.500484,6.097809,-11.141887,36.611126,-10.809143,-3.143808,30.141357,-12.600616,9.700673,-6.172287,4.883514,8.448573,19.353401,-3.622406,-16.864988,29.613964,-20.030640,-4.922978,21.957485,-21.346863,9.677312,-16.107071,-4.783295,4.661595,4.598324,-14.814667,-19.212816,16.190636,-28.694733,-6.748255,11.219086,-28.387573,8.634940,-23.586288,-17.410706,3.606009,-8.213486,-24.822784,-19.836403,4.055901,-33.475555,-11.118387,2.151745,-32.029633,1.203452,1.000000,39.212158,-18.562469,25.572296,36.842171,-8.484863,8.160147,29.577286,12.899750,-15.568084,21.274323,30.694794,-21.964226,10.354645,-18.143524,-3.390770,0.075096,9.715240,-33.445473,9.525063,28.669952,-31.355732,20.552448,28.672577,-22.297487,1.265892,-9.666992,5.639921,-9.790709,19.301544,-26.008162,2.338745,40.046692,-29.953133,15.094437,42.957794,-21.005865,-4.578644,-2.022186,16.552933,-15.897568,23.378326,-12.986929,-6.049576,44.219666,-26.636580,4.183868,56.583954,-27.624430,-8.287380,6.085968,29.537266,-23.174400,27.593536,5.215405,-15.093292,37.668304,-7.117027,-3.619797,40.086029,-10.201467,1.000000
2.369823,-7.722198,48.527870,15.886181,-6.475922,33.555183,33.797459,-9.726105,6.341456,37.454037,-18.637970,-11.620638,3.975243,12.236511,15.681058,29.319550,5.811218,-11.077865,36.348732,-11.265106,-2.957766,30.126266,-13.010651,10.028197,-6.265533,4.969879,8.422648,19.127693,-3.678802,-16.721558,29.449978,-20.333771,-4.563233,22.011646,-21.639526,10.103799,-16.171341,-4.722717,4.621722,4.500912,-14.774689,-19.030106,16.213375,-28.759186,-6.322945,11.399521,-28.449310,9.078277,-23.496765,-17.469116,3.570060,-8.143837,-24.850494,-19.671776,4.168320,-33.472260,-10.753530,2.334419,-31.939026,1.558362,1.000000,39.058544,-19.029907,25.309235,36.723560,-8.821991,7.967075,29.480907,12.724945,-15.625107,21.136936,30.537506,-21.874981,10.437954,-18.078918,-3.663486,-0.488094,10.282593,-33.779266,8.145023,29.753387,-32.077271,19.203815,30.431458,-23.196852,1.312580,-9.803345,5.403757,-9.874443,19.653259,-26.032190,1.982368,40.613342,-29.966652,14.534000,43.435486,-20.970947,-4.560535,-2.290680,16.382782,-16.008383,23.561096,-12.963053,-6.590723,44.686249,-26.861519,3.329189,57.334503,-28.201115,-8.558876,5.372131,29.803383,-23.230989,26.902832,5.715822,-15.592239,37.662445,-7.344242,-5.194550,41.566345,-11.712083,1.000000
